Code No,Item,Unit,Quantity,Min,Max,Date
2001,Ladyfinger,Quintal,204,2000.0,7000.0,2025-01-17
2002,Cluster Beans,Quintal,60,4000.0,9000.0,2025-01-17
2003,Tomato,Quintal,1938,600.0,1400.0,2025-01-17
2004,Peas,Quintal,1379,3000.0,5000.0,2025-01-17
2005,Ridge Gourd,Quintal,239,3000.0,7000.0,2025-01-17
2006,Tinda,Quintal,38,2500.0,5000.0,2025-01-17
2007,Green Chilli,Quintal,695,3000.0,6000.0,2025-01-17
2008,Bottle Gourd,Quintal,136,1000.0,4000.0,2025-01-17
2010,Cucumber,Quintal,419,1600.0,5000.0,2025-01-17
2011,Bitter Gourd,Quintal,99,2500.0,5000.0,2025-01-17
2012,Yam,Quintal,304,1000.0,1600.0,2025-01-17
2013,Carrot,Quintal,1482,1000.0,2800.0,2025-01-17
2014,Snake Gourd,Quintal,16,2500.0,4000.0,2025-01-17
2015,Pointed Gourd,Quintal,24,2500.0,4000.0,2025-01-17
2016,Cauliflower,Quintal,766,500.0,1000.0,2025-01-17
2017,Cabbage,Quintal,786,500.0,1400.0,2025-01-17
2018,Brinjal,Quintal,491,1500.0,3500.0,2025-01-17
2019,Pumpkin,Quintal,442,2000.0,4000.0,2025-01-17
2020,Elephant Foot Yam,Quintal,8,1500.0,4000.0,2025-01-17
2021,Ivy Gourd,Quintal,27,3000.0,5500.0,2025-01-17
2022,Beetroot,Quintal,236,1500.0,2500.0,2025-01-17
2023,Ash Gourd,Quintal,91,1000.0,2500.0,2025-01-17
2024,Parwal,Quintal,21,3000.0,6000.0,2025-01-17
2026,Hyacinth Beans,Quintal,100,2500.0,4000.0,2025-01-17
2027,Drumstick,Quintal,92,3000.0,8000.0,2025-01-17
2029,Chow Chow,Quintal,4,1500.0,4000.0,2025-01-17
2031,Double Beans,Quintal,11,2500.0,5000.0,2025-01-17
2032,Amaranth Leaves,Quintal,15,2000.0,4000.0,2025-01-17
2033,Taro,Quintal,102,2000.0,3000.0,2025-01-17
2035,Pointed Gourd,Quintal,6,3000.0,5000.0,2025-01-17
2036,Zucchini,Quintal,57,1500.0,3000.0,2025-01-17
2037,Curry Leaves,Quintal,26,2500.0,5000.0,2025-01-17
2039,Tindora,Quintal,3,2000.0,3000.0,2025-01-17
2040,Colocasia,Quintal,13,1600.0,3000.0,2025-01-17
3023,Red and Yellow Pumpkin,Quintal,11,3000.0,3500.0,2025-01-17
3024,Basil,Quintal,1,2500.0,3000.0,2025-01-17
3025,Broccoli,Quintal,57,3500.0,4000.0,2025-01-17
3026,Bok Choy,Quintal,1,2500.0,3000.0,2025-01-17
3028,Chinese Cabbage,Quintal,1,1500.0,2000.0,2025-01-17
3029,Red Cabbage,Quintal,3,1300.0,1500.0,2025-01-17
3030,Avocado,Quintal,4,7000.0,8000.0,2025-01-17
3031,Baby Corn,Quintal,3,4000.0,5000.0,2025-01-17
3032,Zucchini,Quintal,9,1500.0,2000.0,2025-01-17
3034,Lettuce,Quintal,1,300.0,2000.0,2025-01-17
3035,Celery,Quintal,5,2000.0,4000.0,2025-01-17
3036,Mushroom,Quintal,6,10000.0,12000.0,2025-01-17
3042,Chinese Garlic,Quintal,2,15000.0,20000.0,2025-01-17
3001,Coriander,Per Hundred,156275,400.0,800.0,2025-01-17
3002,Fenugreek,Per Hundred,72765,400.0,1000.0,2025-01-17
3003,Dill,Per Hundred,11275,500.0,800.0,2025-01-17
3004,Spring Onion,Per Hundred,10865,500.0,1500.0,2025-01-17
3005,Spinach,Per Hundred,23750,400.0,800.0,2025-01-17
3006,Radish,Per Hundred,4547,600.0,2000.0,2025-01-17
3007,Amaranth Leaves,Per Hundred,3980,500.0,800.0,2025-01-17
3008,Mustard,Per Hundred,650,500.0,600.0,2025-01-17
3009,Amaranth,Per Hundred,1350,400.0,700.0,2025-01-17
3010,Green Garlic,Per Hundred,17200,500.0,1000.0,2025-01-17
3011,Mint,Per Hundred,12800,200.0,600.0,2025-01-17
3014,Chia Seeds,Per Hundred,1000,500.0,1000.0,2025-01-17
3015,Roselle,Per Hundred,200,400.0,800.0,2025-01-17
3016,Chia,Per Hundred,600,400.0,1200.0,2025-01-17
3022,Iceberg Lettuce,Quintal,8,1500.0,2500.0,2025-01-17
4001,Lemon,Quintal,257,500.0,3500.0,2025-01-17
4002,Guava,Quintal,525,1000.0,3000.0,2025-01-17
4005,Jackfruit,Quintal,17,1000.0,1600.0,2025-01-17
4007,Pear,Quintal,7,5500.0,8500.0,2025-01-17
4023,Plum,Quintal,3,4000.0,10000.0,2025-01-17
4034,Jamun,Quintal,1004,2000.0,4500.0,2025-01-17
4040,Pineapple,Quintal,270,2600.0,5300.0,2025-01-17
4041,Custard Apple,Quintal,15,1500.0,5000.0,2025-01-17
4044,Fig,Quintal,45,4000.0,10000.0,2025-01-17
4049,Strawberry,Quintal,35,10000.0,20000.0,2025-01-17
4051,Jujube,Quintal,176,1500.0,2500.0,2025-01-17
4054,Sapodilla,Quintal,94,1500.0,5000.0,2025-01-17
4059,Pomegranate - No.1,Quintal,129,2000.0,15000.0,2025-01-17
4063,Apple - Shimla,Quintal,558,3000.0,12000.0,2025-01-17
4067,Pear,Quintal,8,5000.0,10000.0,2025-01-17
4074,Karonda,Quintal,526,1000.0,2500.0,2025-01-17
4081,Amla,Quintal,70,2000.0,3000.0,2025-01-17
4086,Banana,Quintal,30,800.0,1400.0,2025-01-17
4088,Sweet Lime,Quintal,285,2500.0,6600.0,2025-01-17
4102,Papaya,Quintal,271,1000.0,1700.0,2025-01-17
4142,Grapes - Tasgaon,Quintal,173,2000.0,11000.0,2025-01-17
5003,Rice - Basmati,Quintal,37,6000.0,12000.0,2025-01-17
5004,Rice - Basmati Dubar,Quintal,795,4600.0,6800.0,2025-01-17
5005,Rice - Mogara,Quintal,564,3600.0,4800.0,2025-01-17
5006,Rice Flakes,Quintal,634,3500.0,4000.0,2025-01-17
5007,Rice - Ambemohar,Quintal,36,6200.0,7400.0,2025-01-17
5008,Rice - Kolam,Quintal,672,4200.0,7200.0,2025-01-17
5010,Rice - Dass,Quintal,712,3400.0,3800.0,2025-01-17
5011,Rice - Ukada,Quintal,429,3300.0,4400.0,2025-01-17
5012,Rice - Masuri,Quintal,405,3500.0,4000.0,2025-01-17
5013,Rice - Indrayani,Quintal,119,4200.0,6200.0,2025-01-17
5015,Wheat - Lokwan,Quintal,2563,3100.0,3800.0,2025-01-17
5017,Wheat - Gujarat Vinat,Quintal,665,3400.0,4200.0,2025-01-17
5018,Wheat - Gujarat Tukdi,Quintal,420,3500.0,4000.0,2025-01-17
5019,Wheat - Sinhor,Quintal,402,4000.0,4800.0,2025-01-17
5021,Sorghum - Maldandi No.1,Quintal,710,4400.0,4800.0,2025-01-17
5022,Sorghum - Maldandi No.2,Quintal,409,4200.0,4600.0,2025-01-17
5024,Sorghum - Vasant No.9,Quintal,553,4100.0,4500.0,2025-01-17
5025,Sorghum - Duri,Quintal,405,4000.0,4200.0,2025-01-17
5026,Pearl Millet - Gowran,Quintal,574,3200.0,3400.0,2025-01-17
5027,Pearl Millet - Hybrid,Quintal,441,3400.0,3700.0,2025-01-17
5028,Pearl Millet - Mahico No.910,Quintal,452,3600.0,4000.0,2025-01-17
5030,Peas - Green,Quintal,38,10300.0,11700.0,2025-01-17
5031,Peas - White,Quintal,33,4100.0,4900.0,2025-01-17
5033,Lentil,Quintal,42,6900.0,7100.0,2025-01-17
5035,Coriander - Indore,Quintal,3,9000.0,11000.0,2025-01-17
5036,Coriander - Gowran,Quintal,4,8000.0,9000.0,2025-01-17
5037,Chickpeas - Chafa,Quintal,44,7600.0,8600.0,2025-01-17
5038,Chickpeas - Hybrid,Quintal,40,7400.0,8400.0,2025-01-17
5041,Black Gram,Quintal,4,9000.0,10200.0,2025-01-17
5043,Maize - Red,Quintal,3,2400.0,2600.0,2025-01-17
5045,Tamarind - Old,Quintal,2,5500.0,6000.0,2025-01-17
5046,Tamarind - New,Quintal,3,8000.0,9500.0,2025-01-17
5047,Peanut - Gunguru,Quintal,784,9400.0,9800.0,2025-01-17
5048,Peanut - Jara,Quintal,327,9700.0,10000.0,2025-01-17
5049,Peanut - Spanish,Quintal,455,10100.0,10900.0,2025-01-17
5050,Turmeric - Rajapuri,Quintal,1,15000.0,19000.0,2025-01-17
5054,Green Gram,Quintal,36,9000.0,10000.0,2025-01-17
5057,Horse Gram,Quintal,4,6200.0,7400.0,2025-01-17
5058,Cowpea,Quintal,6,9200.0,12200.0,2025-01-17
5061,Finger Millet,Quintal,2,4500.0,5500.0,2025-01-17
5063,Jaggery - Type 1,Quintal,302,3701.0,3825.0,2025-01-17
5064,Jaggery - Type 2,Quintal,187,3551.0,3675.0,2025-01-17
5065,Red Jaggery,Quintal,207,3415.0,3525.0,2025-01-17
5067,Box Jaggery,Quintal,282,3800.0,4100.0,2025-01-17
5068,Red Chilli - Byadgi,Quintal,2,16000.0,18000.0,2025-01-17
5069,Red Chilli - Guntur,Quintal,3,15000.0,16000.0,2025-01-17
6009,Dates,10 Kg,1560,400.0,1400.0,2025-01-17
6011,Grated Coconut,25 Kg,1608,2850.0,2950.0,2025-01-17
6018,Amaranth,50 Kg,1390,6300.0,7200.0,2025-01-17
7002,Marigold,1 Kg,317,100.0,250.0,2025-01-17
7005,Tube Rose,1 Kg,4630,20.0,40.0,2025-01-17
7006,Marigold,1 Kg,29685,10.0,40.0,2025-01-17
7007,Holy Basil,1 Kg,3410,10.0,30.0,2025-01-17
7009,Lightning,1 Kg,7630,10.0,30.0,2025-01-17
7011,White Chrysanthemum,1 Kg,15742,20.0,40.0,2025-01-17
7012,Yellow Chrysanthemum,1 Kg,6985,10.0,30.0,2025-01-17
7013,Aster,Per Hundred,5920,5.0,10.0,2025-01-17
7015,Lily,Bundle,641,5.0,10.0,2025-01-17
7016,Rose,Bunch,4185,10.0,15.0,2025-01-17
7018,Tube Rose Stick,Bunch,912,20.0,40.0,2025-01-17
7020,Golden D.J.,Bunch,3250,10.0,25.0,2025-01-17
7021,Gladiolus Plain,Bunch,143,10.0,30.0,2025-01-17
7022,Gladiolus Colored,Bunch,529,60.0,80.0,2025-01-17
7027,Tats,Bunch,2402,10.0,20.0,2025-01-17
7028,Gypsy,Bunch,635,50.0,100.0,2025-01-17
7031,Gerbera,Bunch,3658,10.0,20.0,2025-01-17
7032,Carnation,Bunch,492,60.0,120.0,2025-01-17
7033,Dutch Rose,Bunch,4260,50.0,150.0,2025-01-17
7035,Portia Tree,Per Piece,1620,10.0,15.0,2025-01-17
7036,Hibiscus,Per Hundred,96,5.0,10.0,2025-01-17
7038,Lilium,Bunch,132,600.0,800.0,2025-01-17
7039,Orchid,Bunch,520,200.0,400.0,2025-01-17
7040,Anthurium,Bunch,438,100.0,120.0,2025-01-17
7041,Grass,Bunch,1602,15.0,20.0,2025-01-17
7042,Leaf,Bunch,3150,20.0,30.0,2025-01-17
1001,Onion,Quintal,13623,1500.0,3200.0,2025-01-16
1002,Potato,Quintal,6153,1500.0,2200.0,2025-01-16
1003,Garlic,Quintal,1445,15000.0,26000.0,2025-01-16
1004,Ginger,Quintal,554,1000.0,2500.0,2025-01-16
2001,Ladyfinger,Quintal,210,2000.0,7000.0,2025-01-16
2002,Cluster Beans,Quintal,69,4000.0,9000.0,2025-01-16
2003,Tomato,Quintal,1560,500.0,2000.0,2025-01-16
2004,Peas,Quintal,1299,3000.0,4500.0,2025-01-16
2005,Ridge Gourd,Quintal,220,3000.0,7000.0,2025-01-16
2006,Tinda,Quintal,27,2500.0,5000.0,2025-01-16
2007,Green Chilli,Quintal,758,3000.0,6000.0,2025-01-16
2008,Bottle Gourd,Quintal,61,1000.0,4000.0,2025-01-16
2010,Cucumber,Quintal,263,1000.0,4500.0,2025-01-16
2011,Bitter Gourd,Quintal,97,3000.0,4500.0,2025-01-16
2012,Yam,Quintal,83,1000.0,1500.0,2025-01-16
2013,Carrot,Quintal,1401,1000.0,2500.0,2025-01-16
2014,Snake Gourd,Quintal,14,2000.0,4000.0,2025-01-16
2015,Pointed Gourd,Quintal,12,2500.0,4000.0,2025-01-16
2016,Cauliflower,Quintal,970,500.0,1000.0,2025-01-16
2017,Cabbage,Quintal,987,400.0,1500.0,2025-01-16
2018,Brinjal,Quintal,287,1000.0,3500.0,2025-01-16
2019,Pumpkin,Quintal,284,2000.0,3500.0,2025-01-16
2021,Ivy Gourd,Quintal,15,2000.0,4000.0,2025-01-16
2022,Beetroot,Quintal,240,1000.0,2500.0,2025-01-16
2023,Ash Gourd,Quintal,64,1000.0,2000.0,2025-01-16
2024,Parwal,Quintal,32,3000.0,5000.0,2025-01-16
2026,Hyacinth Beans,Quintal,112,2000.0,3500.0,2025-01-16
2027,Drumstick,Quintal,59,3000.0,10000.0,2025-01-16
2028,Raw Mango,Quintal,7,3000.0,5000.0,2025-01-16
2031,Double Beans,Quintal,6,2500.0,5000.0,2025-01-16
2032,Amaranth Leaves,Quintal,11,2000.0,3000.0,2025-01-16
2033,Taro,Quintal,65,2000.0,3000.0,2025-01-16
2036,Zucchini,Quintal,12,1500.0,3000.0,2025-01-16
2037,Curry Leaves,Quintal,38,2000.0,5000.0,2025-01-16
2039,Tindora,Quintal,5,1500.0,3000.0,2025-01-16
2040,Colocasia,Quintal,7,1600.0,4000.0,2025-01-16
3023,Red and Yellow Pumpkin,Quintal,9,2500.0,3000.0,2025-01-16
3024,Basil,Quintal,1,1500.0,2000.0,2025-01-16
3025,Broccoli,Quintal,52,3500.0,4000.0,2025-01-16
3028,Chinese Cabbage,Quintal,1,1500.0,2000.0,2025-01-16
3029,Red Cabbage,Quintal,3,1000.0,1500.0,2025-01-16
3030,Avocado,Quintal,10,6500.0,7500.0,2025-01-16
3031,Baby Corn,Quintal,1,3500.0,4000.0,2025-01-16
3032,Zucchini,Quintal,12,1500.0,2000.0,2025-01-16
3034,Lettuce,Quintal,1,2000.0,3000.0,2025-01-16
3035,Celery,Quintal,4,2000.0,6000.0,2025-01-16
3036,Mushroom,Quintal,4,10000.0,12000.0,2025-01-16
3041,Chinese Cucumber,Quintal,5,500.0,2200.0,2025-01-16
3042,Chinese Garlic,Quintal,2,12000.0,15000.0,2025-01-16
3001,Coriander,Per Hundred,123187,400.0,800.0,2025-01-16
3002,Fenugreek,Per Hundred,65200,300.0,1000.0,2025-01-16
3003,Dill,Per Hundred,12500,400.0,800.0,2025-01-16
3004,Spring Onion,Per Hundred,10855,500.0,1200.0,2025-01-16
3005,Spinach,Per Hundred,21170,400.0,800.0,2025-01-16
3006,Radish,Per Hundred,2925,600.0,2000.0,2025-01-16
3007,Amaranth Leaves,Per Hundred,2075,500.0,700.0,2025-01-16
3008,Mustard,Per Hundred,540,500.0,800.0,2025-01-16
3009,Amaranth,Per Hundred,1800,400.0,600.0,2025-01-16
3010,Green Garlic,Per Hundred,20250,500.0,1200.0,2025-01-16
3011,Mint,Per Hundred,14200,200.0,500.0,2025-01-16
3014,Chia Seeds,Per Hundred,1350,500.0,1200.0,2025-01-16
3016,Chia,Per Hundred,1550,500.0,1000.0,2025-01-16
3022,Iceberg Lettuce,Quintal,10,1500.0,2000.0,2025-01-16
4001,Lemon,Quintal,245,500.0,3500.0,2025-01-16
4002,Guava,Quintal,621,1000.0,3000.0,2025-01-16
4007,Pear,Quintal,72,5500.0,10500.0,2025-01-16
4023,Plum,Quintal,5,4000.0,15000.0,2025-01-16
4034,Jamun,Quintal,806,2000.0,4500.0,2025-01-16
4038,Pineapple,Quintal,195,2600.0,5000.0,2025-01-16
4041,Custard Apple,Quintal,18,1000.0,4500.0,2025-01-16
4044,Fig,Quintal,35,5000.0,10000.0,2025-01-16
4049,Strawberry,Quintal,32,10000.0,20000.0,2025-01-16
4051,Jujube,Quintal,306,1000.0,2500.0,2025-01-16
4054,Sapodilla,Quintal,94,2000.0,6000.0,2025-01-16
4059,Pomegranate - No.1,Quintal,64,1000.0,15000.0,2025-01-16
4063,Apple - Shimla,Quintal,614,3000.0,13000.0,2025-01-16
4074,Karonda,Quintal,458,1000.0,2000.0,2025-01-16
4081,Amla,Quintal,5,2000.0,3000.0,2025-01-16
4086,Banana,Quintal,14,800.0,2000.0,2025-01-16
4088,Sweet Lime,Quintal,304,2000.0,5000.0,2025-01-16
4102,Papaya,Quintal,382,1000.0,1500.0,2025-01-16
4142,Grapes - Tasgaon,Quintal,223,2000.0,12000.0,2025-01-16
5003,Rice - Basmati,Quintal,41,6000.0,12000.0,2025-01-16
5004,Rice - Basmati Dubar,Quintal,799,4500.0,6900.0,2025-01-16
5005,Rice - Mogara,Quintal,567,3700.0,4800.0,2025-01-16
5006,Rice Flakes,Quintal,632,3400.0,4200.0,2025-01-16
5007,Rice - Ambemohar,Quintal,35,6200.0,7600.0,2025-01-16
5008,Rice - Kolam,Quintal,676,4300.0,7300.0,2025-01-16
5010,Rice - Dass,Quintal,710,3400.0,3700.0,2025-01-16
5011,Rice - Ukada,Quintal,435,3300.0,4400.0,2025-01-16
5012,Rice - Masuri,Quintal,409,3500.0,3800.0,2025-01-16
5013,Rice - Indrayani,Quintal,121,4200.0,6000.0,2025-01-16
5015,Wheat - Lokwan,Quintal,2567,3300.0,4000.0,2025-01-16
5017,Wheat - Gujarat Vinat,Quintal,660,3500.0,4300.0,2025-01-16
5018,Wheat - Gujarat Tukdi,Quintal,417,3600.0,4000.0,2025-01-16
5019,Wheat - Sinhor,Quintal,404,4000.0,5000.0,2025-01-16
5021,Sorghum - Maldandi No.1,Quintal,713,4300.0,4900.0,2025-01-16
5022,Sorghum - Maldandi No.2,Quintal,416,4100.0,4600.0,2025-01-16
5024,Sorghum - Vasant No.9,Quintal,551,4000.0,4400.0,2025-01-16
5025,Sorghum - Duri,Quintal,408,3900.0,4200.0,2025-01-16
5026,Pearl Millet - Gowran,Quintal,571,3300.0,3500.0,2025-01-16
5027,Pearl Millet - Hybrid,Quintal,445,3400.0,3600.0,2025-01-16
5028,Pearl Millet - Mahico No.910,Quintal,448,3500.0,4000.0,2025-01-16
5030,Peas - Green,Quintal,40,10500.0,11900.0,2025-01-16
5031,Peas - White,Quintal,35,4000.0,5000.0,2025-01-16
5033,Lentil,Quintal,39,6800.0,7100.0,2025-01-16
5035,Coriander - Indore,Quintal,2,10000.0,12000.0,2025-01-16
5036,Coriander - Gowran,Quintal,3,8000.0,10000.0,2025-01-16
5037,Chickpeas - Chafa,Quintal,42,7600.0,8800.0,2025-01-16
5038,Chickpeas - Hybrid,Quintal,38,7500.0,8500.0,2025-01-16
5041,Black Gram,Quintal,3,9200.0,10300.0,2025-01-16
5043,Maize - Red,Quintal,4,2500.0,2600.0,2025-01-16
5045,Tamarind - Old,Quintal,1,5500.0,6500.0,2025-01-16
5046,Tamarind - New,Quintal,2,8500.0,9500.0,2025-01-16
5047,Peanut - Gunguru,Quintal,787,9200.0,9700.0,2025-01-16
5048,Peanut - Jara,Quintal,330,9800.0,10000.0,2025-01-16
5049,Peanut - Spanish,Quintal,456,10000.0,10900.0,2025-01-16
5050,Turmeric - Rajapuri,Quintal,2,15000.0,20000.0,2025-01-16
5054,Green Gram,Quintal,39,8800.0,10000.0,2025-01-16
5057,Horse Gram,Quintal,6,6000.0,7400.0,2025-01-16
5058,Cowpea,Quintal,4,9200.0,12400.0,2025-01-16
5061,Finger Millet,Quintal,2,4400.0,5400.0,2025-01-16
5063,Jaggery - Type 1,Quintal,299,3675.0,3851.0,2025-01-16
5064,Jaggery - Type 2,Quintal,185,3515.0,3651.0,2025-01-16
5065,Red Jaggery,Quintal,203,3425.0,3501.0,2025-01-16
5067,Box Jaggery,Quintal,284,3700.0,4100.0,2025-01-16
5068,Red Chilli - Byadgi,Quintal,3,16000.0,18000.0,2025-01-16
5069,Red Chilli - Guntur,Quintal,4,14000.0,16000.0,2025-01-16
6009,Dates,10 Kg,1562,400.0,1500.0,2025-01-16
6011,Grated Coconut,25 Kg,1605,2850.0,2950.0,2025-01-16
6018,Amaranth,50 Kg,1364,6300.0,7200.0,2025-01-16
7002,Marigold,1 Kg,334,100.0,200.0,2025-01-16
7005,Tube Rose,1 Kg,4250,20.0,50.0,2025-01-16
7006,Marigold,1 Kg,32690,10.0,40.0,2025-01-16
7007,Holy Basil,1 Kg,3358,10.0,40.0,2025-01-16
7009,Lightning,1 Kg,7420,10.0,30.0,2025-01-16
7011,White Chrysanthemum,1 Kg,13436,10.0,30.0,2025-01-16
7012,Yellow Chrysanthemum,1 Kg,6895,10.0,30.0,2025-01-16
7013,Aster,Per Hundred,6470,5.0,10.0,2025-01-16
7015,Lily,Bundle,644,5.0,10.0,2025-01-16
7016,Rose,Bunch,4350,10.0,20.0,2025-01-16
7018,Tube Rose Stick,Bunch,910,20.0,40.0,2025-01-16
7020,Golden D.J.,Bunch,2913,15.0,25.0,2025-01-16
7021,Gladiolus Plain,Bunch,149,10.0,30.0,2025-01-16
7022,Gladiolus Colored,Bunch,528,60.0,80.0,2025-01-16
7027,Tats,Bunch,2365,10.0,20.0,2025-01-16
7028,Gypsy,Bunch,618,50.0,100.0,2025-01-16
7031,Gerbera,Bunch,3421,10.0,20.0,2025-01-16
7032,Carnation,Bunch,493,60.0,120.0,2025-01-16
7033,Dutch Rose,Bunch,3980,50.0,150.0,2025-01-16
7035,Portia Tree,Per Piece,1520,5.0,10.0,2025-01-16
7036,Hibiscus,Per Hundred,95,5.0,10.0,2025-01-16
7038,Lilium,Bunch,131,600.0,800.0,2025-01-16
7039,Orchid,Bunch,519,200.0,400.0,2025-01-16
7040,Anthurium,Bunch,437,100.0,120.0,2025-01-16
7041,Grass,Bunch,1501,15.0,20.0,2025-01-16
7042,Leaf,Bunch,3250,20.0,30.0,2025-01-16
1001,Onion,Quintal,19988,1500.0,3300.0,2025-01-15
1002,Potato,Quintal,8540,1400.0,2200.0,2025-01-15
1003,Garlic,Quintal,1415,10000.0,26000.0,2025-01-15
1004,Ginger,Quintal,439,1000.0,2700.0,2025-01-15
2001,Ladyfinger,Quintal,317,2000.0,6500.0,2025-01-15
2002,Cluster Beans,Quintal,123,5000.0,9000.0,2025-01-15
2003,Tomato,Quintal,3898,500.0,1500.0,2025-01-15
2004,Peas,Quintal,1690,3000.0,5000.0,2025-01-15
2005,Ridge Gourd,Quintal,419,3000.0,7000.0,2025-01-15
2006,Tinda,Quintal,75,2000.0,5000.0,2025-01-15
2007,Green Chilli,Quintal,844,2000.0,5000.0,2025-01-15
2008,Bottle Gourd,Quintal,151,1000.0,3000.0,2025-01-15
2010,Cucumber,Quintal,638,1200.0,4000.0,2025-01-15
2011,Bitter Gourd,Quintal,119,1500.0,4500.0,2025-01-15
2012,Yam,Quintal,138,1000.0,1500.0,2025-01-15
2013,Carrot,Quintal,2334,1000.0,2600.0,2025-01-15
2014,Snake Gourd,Quintal,31,2500.0,4000.0,2025-01-15
2015,Pointed Gourd,Quintal,17,2000.0,4000.0,2025-01-15
2016,Cauliflower,Quintal,1162,500.0,1000.0,2025-01-15
2017,Cabbage,Quintal,1298,500.0,1400.0,2025-01-15
2018,Brinjal,Quintal,718,1000.0,4000.0,2025-01-15
2019,Pumpkin,Quintal,496,2000.0,4000.0,2025-01-15
2020,Elephant Foot Yam,Quintal,22,1000.0,4000.0,2025-01-15
2021,Ivy Gourd,Quintal,45,2000.0,4000.0,2025-01-15
2022,Beetroot,Quintal,343,1500.0,2500.0,2025-01-15
2023,Ash Gourd,Quintal,150,1000.0,2000.0,2025-01-15
2024,Parwal,Quintal,68,3000.0,4000.0,2025-01-15
2026,Hyacinth Beans,Quintal,158,2500.0,3500.0,2025-01-15
2027,Drumstick,Quintal,157,3000.0,10000.0,2025-01-15
2030,Kohlrabi,Quintal,5,2000.0,4000.0,2025-01-15
2031,Double Beans,Quintal,17,2500.0,4000.0,2025-01-15
2032,Amaranth Leaves,Quintal,26,2000.0,4000.0,2025-01-15
2033,Taro,Quintal,47,2000.0,3000.0,2025-01-15
2035,Pointed Gourd,Quintal,16,3000.0,5000.0,2025-01-15
2036,Zucchini,Quintal,44,1800.0,3000.0,2025-01-15
2037,Curry Leaves,Quintal,32,2000.0,4000.0,2025-01-15
2039,Tindora,Quintal,8,2000.0,4000.0,2025-01-15
2040,Colocasia,Quintal,39,1600.0,4000.0,2025-01-15
3023,Red and Yellow Pumpkin,Quintal,30,3000.0,4000.0,2025-01-15
3024,Basil,Quintal,1,2000.0,2500.0,2025-01-15
3025,Broccoli,Quintal,69,3000.0,3500.0,2025-01-15
3026,Bok Choy,Quintal,1,2000.0,2500.0,2025-01-15
3028,Chinese Cabbage,Quintal,2,1500.0,2000.0,2025-01-15
3029,Red Cabbage,Quintal,11,1500.0,2000.0,2025-01-15
3030,Avocado,Quintal,10,12000.0,13000.0,2025-01-15
3031,Baby Corn,Quintal,3,4000.0,5000.0,2025-01-15
3032,Zucchini,Quintal,17,1500.0,2000.0,2025-01-15
3033,Cherry Tomato,Quintal,2,2500.0,3000.0,2025-01-15
3034,Lettuce,Quintal,2,6000.0,7000.0,2025-01-15
3035,Celery,Quintal,8,15000.0,20000.0,2025-01-15
3036,Mushroom,Quintal,7,10000.0,11000.0,2025-01-15
3037,Lotus Root,Quintal,2,2000.0,4000.0,2025-01-15
3042,Chinese Garlic,Quintal,1,15000.0,20000.0,2025-01-15
3001,Coriander,Per Hundred,171550,400.0,800.0,2025-01-15
3002,Fenugreek,Per Hundred,64000,400.0,800.0,2025-01-15
3003,Dill,Per Hundred,13100,400.0,800.0,2025-01-15
3004,Spring Onion,Per Hundred,18181,400.0,1200.0,2025-01-15
3005,Spinach,Per Hundred,26600,500.0,800.0,2025-01-15
3006,Radish,Per Hundred,3940,500.0,2000.0,2025-01-15
3007,Amaranth Leaves,Per Hundred,1400,600.0,800.0,2025-01-15
3008,Mustard,Per Hundred,1390,500.0,600.0,2025-01-15
3009,Amaranth,Per Hundred,1850,400.0,800.0,2025-01-15
3010,Green Garlic,Per Hundred,17550,500.0,1000.0,2025-01-15
3011,Mint,Per Hundred,9725,200.0,500.0,2025-01-15
3014,Chia Seeds,Per Hundred,1950,600.0,1000.0,2025-01-15
3015,Roselle,Per Hundred,300,400.0,700.0,2025-01-15
3016,Chia,Per Hundred,1920,400.0,1000.0,2025-01-15
3022,Iceberg Lettuce,Quintal,14,2000.0,2500.0,2025-01-15
4001,Lemon,Quintal,388,500.0,3500.0,2025-01-15
4002,Guava,Quintal,723,1000.0,3000.0,2025-01-15
4005,Jackfruit,Quintal,8,1000.0,1800.0,2025-01-15
4007,Pear,Quintal,76,5500.0,7500.0,2025-01-15
4023,Plum,Quintal,7,4000.0,15000.0,2025-01-15
4027,Pomegranate,Quintal,6,1000.0,4000.0,2025-01-15
4034,Jamun,Quintal,1678,2000.0,4500.0,2025-01-15
4038,Pineapple,Quintal,643,2600.0,5000.0,2025-01-15
4041,Custard Apple,Quintal,25,1500.0,5000.0,2025-01-15
4044,Fig,Quintal,48,4000.0,6000.0,2025-01-15
4049,Strawberry,Quintal,24,10000.0,25000.0,2025-01-15
4051,Jujube,Quintal,354,2000.0,3000.0,2025-01-15
4054,Sapodilla,Quintal,121,2000.0,6000.0,2025-01-15
4057,Strawberry,Quintal,35,10000.0,25000.0,2025-01-15
4059,Pomegranate - No.1,Quintal,262,2000.0,18000.0,2025-01-15
4063,Apple - Shimla,Quintal,919,3000.0,12000.0,2025-01-15
4074,Karonda,Quintal,711,1000.0,2000.0,2025-01-15
4081,Amla,Quintal,77,2000.0,3000.0,2025-01-15
4086,Banana,Quintal,45,800.0,1200.0,2025-01-15
4088,Sweet Lime,Quintal,504,2500.0,6600.0,2025-01-15
4102,Papaya,Quintal,545,1000.0,1700.0,2025-01-15
4142,Grapes - Tasgaon,Quintal,265,2000.0,14000.0,2025-01-15
7002,Marigold,1 Kg,367,100.0,200.0,2025-01-15
